UserPrincipalName,YearMonth,Surface,SourceWorkload,SourceAppHost,PromptCount,ActiveDays,LastActivityDate
hugo.cano@contoso.com,2026-02,Teams,MicrosoftTeams,MicrosoftTeams,175,16,2026-02-27
hugo.cano@contoso.com,2026-02,Word,Microsoft365,Word,118,12,2026-02-27
hugo.cano@contoso.com,2026-02,Excel,Microsoft365,Excel,132,7,2026-02-22
hugo.cano@contoso.com,2026-02,Outlook,Microsoft365,Outlook,62,8,2026-02-25
hugo.cano@contoso.com,2026-02,PowerPoint,Microsoft365,PowerPoint,191,13,2026-02-26
hugo.cano@contoso.com,2026-02,Chat,Microsoft365,M365Chat,95,7,2026-02-23
hugo.cano@contoso.com,2026-02,Loop,Microsoft365,Loop,37,14,2026-02-27
hugo.cano@contoso.com,2026-02,OneNote,Microsoft365,OneNote,14,12,2026-02-25
hugo.cano@contoso.com,2026-02,SharePoint,Microsoft365,SharePoint,55,9,2026-02-27
hugo.cano@contoso.com,2026-02,Edge,Microsoft365,Edge,20,3,2026-02-24
iris.lund@contoso.com,2025-10,Teams,MicrosoftTeams,MicrosoftTeams,188,4,2025-10-19
iris.lund@contoso.com,2025-10,Word,Microsoft365,Word,94,1,2025-10-26
iris.lund@contoso.com,2025-10,Excel,Microsoft365,Excel,40,9,2025-10-27
iris.lund@contoso.com,2025-10,Outlook,Microsoft365,Outlook,172,20,2025-10-26
iris.lund@contoso.com,2025-10,PowerPoint,Microsoft365,PowerPoint,155,15,2025-10-27
iris.lund@contoso.com,2025-10,Chat,Microsoft365,M365Chat,180,8,2025-10-27
iris.lund@contoso.com,2025-10,Loop,Microsoft365,Loop,14,7,2025-10-22
iris.lund@contoso.com,2025-10,OneNote,Microsoft365,OneNote,42,1,2025-10-11
iris.lund@contoso.com,2025-10,SharePoint,Microsoft365,SharePoint,27,3,2025-10-26
iris.lund@contoso.com,2025-10,Edge,Microsoft365,Edge,32,2,2025-10-12
iris.lund@contoso.com,2026-06,Teams,MicrosoftTeams,MicrosoftTeams,64,3,2026-06-17
iris.lund@contoso.com,2026-06,Word,Microsoft365,Word,88,2,2026-06-25
iris.lund@contoso.com,2026-06,Excel,Microsoft365,Excel,168,8,2026-06-26
iris.lund@contoso.com,2026-06,Outlook,Microsoft365,Outlook,159,5,2026-06-21
iris.lund@contoso.com,2026-06,PowerPoint,Microsoft365,PowerPoint,62,11,2026-06-27
iris.lund@contoso.com,2026-06,Chat,Microsoft365,M365Chat,64,11,2026-06-26
iris.lund@contoso.com,2026-06,Loop,Microsoft365,Loop,47,19,2026-06-26
iris.lund@contoso.com,2026-06,OneNote,Microsoft365,OneNote,17,14,2026-06-24
iris.lund@contoso.com,2026-06,SharePoint,Microsoft365,SharePoint,15,6,2026-06-19
iris.lund@contoso.com,2026-06,Edge,Microsoft365,Edge,30,3,2026-06-26
iris.lund@contoso.com,2025-09,Teams,MicrosoftTeams,MicrosoftTeams,46,7,2025-09-24
iris.lund@contoso.com,2025-09,Word,Microsoft365,Word,140,5,2025-09-27
iris.lund@contoso.com,2025-09,Excel,Microsoft365,Excel,186,19,2025-09-26
iris.lund@contoso.com,2025-09,Outlook,Microsoft365,Outlook,168,16,2025-09-25
iris.lund@contoso.com,2025-09,PowerPoint,Microsoft365,PowerPoint,101,3,2025-09-27
iris.lund@contoso.com,2025-09,Chat,Microsoft365,M365Chat,116,2,2025-09-06
iris.lund@contoso.com,2025-09,Loop,Microsoft365,Loop,53,17,2025-09-27
iris.lund@contoso.com,2025-09,OneNote,Microsoft365,OneNote,24,2,2025-09-26
iris.lund@contoso.com,2025-09,SharePoint,Microsoft365,SharePoint,4,4,2025-09-22
iris.lund@contoso.com,2025-09,Edge,Microsoft365,Edge,40,1,2025-09-07
iris.lund@contoso.com,2026-02,Teams,MicrosoftTeams,MicrosoftTeams,133,17,2026-02-25
iris.lund@contoso.com,2026-02,Word,Microsoft365,Word,154,16,2026-02-27
iris.lund@contoso.com,2026-02,Excel,Microsoft365,Excel,121,8,2026-02-24
iris.lund@contoso.com,2026-02,Outlook,Microsoft365,Outlook,35,5,2026-02-24
iris.lund@contoso.com,2026-02,PowerPoint,Microsoft365,PowerPoint,130,21,2026-02-26
iris.lund@contoso.com,2026-02,Chat,Microsoft365,M365Chat,184,22,2026-02-26
iris.lund@contoso.com,2026-02,Loop,Microsoft365,Loop,23,16,2026-02-25
iris.lund@contoso.com,2026-02,OneNote,Microsoft365,OneNote,2,1,2026-02-20
iris.lund@contoso.com,2026-02,SharePoint,Microsoft365,SharePoint,34,6,2026-02-27
iris.lund@contoso.com,2026-02,Edge,Microsoft365,Edge,26,16,2026-02-27
ivan.petrov@contoso.com,2025-09,Teams,MicrosoftTeams,MicrosoftTeams,166,14,2025-09-27
ivan.petrov@contoso.com,2025-09,Word,Microsoft365,Word,182,18,2025-09-27
ivan.petrov@contoso.com,2025-09,Excel,Microsoft365,Excel,56,18,2025-09-25
ivan.petrov@contoso.com,2025-09,Outlook,Microsoft365,Outlook,53,20,2025-09-27
ivan.petrov@contoso.com,2025-09,PowerPoint,Microsoft365,PowerPoint,59,22,2025-09-27
ivan.petrov@contoso.com,2025-09,Chat,Microsoft365,M365Chat,112,6,2025-09-23
ivan.petrov@contoso.com,2025-09,Loop,Microsoft365,Loop,49,22,2025-09-27
ivan.petrov@contoso.com,2025-09,OneNote,Microsoft365,OneNote,51,21,2025-09-26
ivan.petrov@contoso.com,2025-09,SharePoint,Microsoft365,SharePoint,9,8,2025-09-24
ivan.petrov@contoso.com,2025-09,Edge,Microsoft365,Edge,9,5,2025-09-27
ivan.petrov@contoso.com,2025-12,Teams,MicrosoftTeams,MicrosoftTeams,144,4,2025-12-16
ivan.petrov@contoso.com,2025-12,Word,Microsoft365,Word,168,7,2025-12-22
ivan.petrov@contoso.com,2025-12,Excel,Microsoft365,Excel,113,8,2025-12-24
ivan.petrov@contoso.com,2025-12,Outlook,Microsoft365,Outlook,2,1,2025-12-11
ivan.petrov@contoso.com,2025-12,PowerPoint,Microsoft365,PowerPoint,70,12,2025-12-27
ivan.petrov@contoso.com,2025-12,Chat,Microsoft365,M365Chat,190,16,2025-12-27
ivan.petrov@contoso.com,2025-12,Loop,Microsoft365,Loop,50,17,2025-12-26
ivan.petrov@contoso.com,2025-12,OneNote,Microsoft365,OneNote,33,21,2025-12-27
ivan.petrov@contoso.com,2025-12,SharePoint,Microsoft365,SharePoint,30,1,2025-12-17
ivan.petrov@contoso.com,2025-12,Edge,Microsoft365,Edge,48,4,2025-12-22
ivan.petrov@contoso.com,2025-10,Teams,MicrosoftTeams,MicrosoftTeams,159,10,2025-10-22
ivan.petrov@contoso.com,2025-10,Word,Microsoft365,Word,19,9,2025-10-26
ivan.petrov@contoso.com,2025-10,Excel,Microsoft365,Excel,28,2,2025-10-23
ivan.petrov@contoso.com,2025-10,Outlook,Microsoft365,Outlook,199,3,2025-10-21
ivan.petrov@contoso.com,2025-10,PowerPoint,Microsoft365,PowerPoint,143,20,2025-10-27
ivan.petrov@contoso.com,2025-10,Chat,Microsoft365,M365Chat,169,5,2025-10-25
ivan.petrov@contoso.com,2025-10,Loop,Microsoft365,Loop,51,18,2025-10-27
ivan.petrov@contoso.com,2025-10,OneNote,Microsoft365,OneNote,56,21,2025-10-27
ivan.petrov@contoso.com,2025-10,SharePoint,Microsoft365,SharePoint,49,3,2025-10-20
ivan.petrov@contoso.com,2025-10,Edge,Microsoft365,Edge,1,1,2025-10-22
jack.tate@contoso.com,2026-03,Teams,MicrosoftTeams,MicrosoftTeams,180,9,2026-03-26
jack.tate@contoso.com,2026-03,Word,Microsoft365,Word,127,13,2026-03-27
jack.tate@contoso.com,2026-03,Excel,Microsoft365,Excel,18,5,2026-03-22
jack.tate@contoso.com,2026-03,Outlook,Microsoft365,Outlook,73,1,2026-03-03
jack.tate@contoso.com,2026-03,PowerPoint,Microsoft365,PowerPoint,68,4,2026-03-27
jack.tate@contoso.com,2026-03,Chat,Microsoft365,M365Chat,107,4,2026-03-22
jack.tate@contoso.com,2026-03,Loop,Microsoft365,Loop,16,7,2026-03-27
jack.tate@contoso.com,2026-03,OneNote,Microsoft365,OneNote,35,13,2026-03-27
jack.tate@contoso.com,2026-03,SharePoint,Microsoft365,SharePoint,5,1,2026-03-25
jack.tate@contoso.com,2026-03,Edge,Microsoft365,Edge,59,12,2026-03-26
jack.tate@contoso.com,2026-06,Teams,MicrosoftTeams,MicrosoftTeams,163,5,2026-06-20
jack.tate@contoso.com,2026-06,Word,Microsoft365,Word,139,1,2026-06-03
jack.tate@contoso.com,2026-06,Excel,Microsoft365,Excel,182,21,2026-06-27
jack.tate@contoso.com,2026-06,Outlook,Microsoft365,Outlook,101,13,2026-06-27
jack.tate@contoso.com,2026-06,PowerPoint,Microsoft365,PowerPoint,181,3,2026-06-17
jack.tate@contoso.com,2026-06,Chat,Microsoft365,M365Chat,159,7,2026-06-26
jack.tate@contoso.com,2026-06,Loop,Microsoft365,Loop,31,7,2026-06-25
jack.tate@contoso.com,2026-06,OneNote,Microsoft365,OneNote,1,1,2026-06-07
jack.tate@contoso.com,2026-06,SharePoint,Microsoft365,SharePoint,32,18,2026-06-27
jack.tate@contoso.com,2026-06,Edge,Microsoft365,Edge,8,4,2026-06-23
jack.tate@contoso.com,2026-02,Teams,MicrosoftTeams,MicrosoftTeams,58,18,2026-02-27
jack.tate@contoso.com,2026-02,Word,Microsoft365,Word,64,10,2026-02-26
jack.tate@contoso.com,2026-02,Excel,Microsoft365,Excel,18,14,2026-02-24
jack.tate@contoso.com,2026-02,Outlook,Microsoft365,Outlook,128,4,2026-02-23
jack.tate@contoso.com,2026-02,PowerPoint,Microsoft365,PowerPoint,2,2,2026-02-11
jack.tate@contoso.com,2026-02,Chat,Microsoft365,M365Chat,79,14,2026-02-27
jack.tate@contoso.com,2026-02,Loop,Microsoft365,Loop,22,10,2026-02-22
jack.tate@contoso.com,2026-02,OneNote,Microsoft365,OneNote,39,18,2026-02-27
jack.tate@contoso.com,2026-02,SharePoint,Microsoft365,SharePoint,60,1,2026-02-25
jack.tate@contoso.com,2026-02,Edge,Microsoft365,Edge,3,1,2026-02-13
jade.singh@contoso.com,2026-03,Teams,MicrosoftTeams,MicrosoftTeams,14,2,2026-03-11
jade.singh@contoso.com,2026-03,Word,Microsoft365,Word,199,9,2026-03-26
jade.singh@contoso.com,2026-03,Excel,Microsoft365,Excel,85,17,2026-03-26
jade.singh@contoso.com,2026-03,Outlook,Microsoft365,Outlook,160,19,2026-03-26
jade.singh@contoso.com,2026-03,PowerPoint,Microsoft365,PowerPoint,134,8,2026-03-21
jade.singh@contoso.com,2026-03,Chat,Microsoft365,M365Chat,81,5,2026-03-26
jade.singh@contoso.com,2026-03,Loop,Microsoft365,Loop,14,4,2026-03-18
jade.singh@contoso.com,2026-03,OneNote,Microsoft365,OneNote,50,16,2026-03-27
jade.singh@contoso.com,2026-03,SharePoint,Microsoft365,SharePoint,25,20,2026-03-27
jade.singh@contoso.com,2026-03,Edge,Microsoft365,Edge,50,2,2026-03-16
jade.singh@contoso.com,2026-06,Teams,MicrosoftTeams,MicrosoftTeams,38,4,2026-06-24
jade.singh@contoso.com,2026-06,Word,Microsoft365,Word,19,11,2026-06-27
jade.singh@contoso.com,2026-06,Excel,Microsoft365,Excel,9,3,2026-06-25
jade.singh@contoso.com,2026-06,Outlook,Microsoft365,Outlook,107,11,2026-06-26
jade.singh@contoso.com,2026-06,PowerPoint,Microsoft365,PowerPoint,15,2,2026-06-03
jade.singh@contoso.com,2026-06,Chat,Microsoft365,M365Chat,159,1,2026-06-13
jade.singh@contoso.com,2026-06,Loop,Microsoft365,Loop,36,18,2026-06-27
jade.singh@contoso.com,2026-06,OneNote,Microsoft365,OneNote,58,19,2026-06-27
jade.singh@contoso.com,2026-06,SharePoint,Microsoft365,SharePoint,13,5,2026-06-21
jade.singh@contoso.com,2026-06,Edge,Microsoft365,Edge,52,15,2026-06-27
jade.singh@contoso.com,2026-01,Teams,MicrosoftTeams,MicrosoftTeams,56,20,2026-01-27
jade.singh@contoso.com,2026-01,Word,Microsoft365,Word,167,20,2026-01-27
jade.singh@contoso.com,2026-01,Excel,Microsoft365,Excel,121,10,2026-01-24
jade.singh@contoso.com,2026-01,Outlook,Microsoft365,Outlook,45,19,2026-01-27
jade.singh@contoso.com,2026-01,PowerPoint,Microsoft365,PowerPoint,7,1,2026-01-22
jade.singh@contoso.com,2026-01,Chat,Microsoft365,M365Chat,142,16,2026-01-27
jade.singh@contoso.com,2026-01,Loop,Microsoft365,Loop,24,16,2026-01-26
jade.singh@contoso.com,2026-01,OneNote,Microsoft365,OneNote,7,1,2026-01-26
jade.singh@contoso.com,2026-01,SharePoint,Microsoft365,SharePoint,24,3,2026-01-10
jade.singh@contoso.com,2026-01,Edge,Microsoft365,Edge,41,5,2026-01-23
jade.singh@contoso.com,2025-12,Teams,MicrosoftTeams,MicrosoftTeams,200,5,2025-12-20
jade.singh@contoso.com,2025-12,Word,Microsoft365,Word,147,2,2025-12-26
jade.singh@contoso.com,2025-12,Excel,Microsoft365,Excel,41,18,2025-12-27
jade.singh@contoso.com,2025-12,Outlook,Microsoft365,Outlook,45,3,2025-12-25
jade.singh@contoso.com,2025-12,PowerPoint,Microsoft365,PowerPoint,54,15,2025-12-27
jade.singh@contoso.com,2025-12,Chat,Microsoft365,M365Chat,120,9,2025-12-25
jade.singh@contoso.com,2025-12,Loop,Microsoft365,Loop,41,12,2025-12-27
jade.singh@contoso.com,2025-12,OneNote,Microsoft365,OneNote,50,12,2025-12-18
jade.singh@contoso.com,2025-12,SharePoint,Microsoft365,SharePoint,57,3,2025-12-16
jade.singh@contoso.com,2025-12,Edge,Microsoft365,Edge,41,5,2025-12-27
kara.yost@contoso.com,2026-04,Teams,MicrosoftTeams,MicrosoftTeams,39,12,2026-04-27
kara.yost@contoso.com,2026-04,Word,Microsoft365,Word,87,4,2026-04-19
kara.yost@contoso.com,2026-04,Excel,Microsoft365,Excel,168,20,2026-04-26
kara.yost@contoso.com,2026-04,Outlook,Microsoft365,Outlook,194,8,2026-04-27
kara.yost@contoso.com,2026-04,PowerPoint,Microsoft365,PowerPoint,70,13,2026-04-26
kara.yost@contoso.com,2026-04,Chat,Microsoft365,M365Chat,142,4,2026-04-26
kara.yost@contoso.com,2026-04,Loop,Microsoft365,Loop,59,16,2026-04-27
kara.yost@contoso.com,2026-04,OneNote,Microsoft365,OneNote,50,7,2026-04-27
kara.yost@contoso.com,2026-04,SharePoint,Microsoft365,SharePoint,48,9,2026-04-23
kara.yost@contoso.com,2026-04,Edge,Microsoft365,Edge,18,3,2026-04-25
kara.yost@contoso.com,2025-10,Teams,MicrosoftTeams,MicrosoftTeams,21,17,2025-10-27
kara.yost@contoso.com,2025-10,Word,Microsoft365,Word,96,6,2025-10-23
kara.yost@contoso.com,2025-10,Excel,Microsoft365,Excel,42,6,2025-10-20
kara.yost@contoso.com,2025-10,Outlook,Microsoft365,Outlook,87,2,2025-10-21
kara.yost@contoso.com,2025-10,PowerPoint,Microsoft365,PowerPoint,125,11,2025-10-27
kara.yost@contoso.com,2025-10,Chat,Microsoft365,M365Chat,82,20,2025-10-25
kara.yost@contoso.com,2025-10,Loop,Microsoft365,Loop,10,3,2025-10-26
kara.yost@contoso.com,2025-10,OneNote,Microsoft365,OneNote,12,2,2025-10-11
kara.yost@contoso.com,2025-10,SharePoint,Microsoft365,SharePoint,17,15,2025-10-27
kara.yost@contoso.com,2025-10,Edge,Microsoft365,Edge,50,6,2025-10-22
kara.yost@contoso.com,2025-11,Teams,MicrosoftTeams,MicrosoftTeams,54,18,2025-11-27
kara.yost@contoso.com,2025-11,Word,Microsoft365,Word,57,16,2025-11-26
kara.yost@contoso.com,2025-11,Excel,Microsoft365,Excel,159,11,2025-11-27
kara.yost@contoso.com,2025-11,Outlook,Microsoft365,Outlook,150,17,2025-11-27
kara.yost@contoso.com,2025-11,PowerPoint,Microsoft365,PowerPoint,118,2,2025-11-17
kara.yost@contoso.com,2025-11,Chat,Microsoft365,M365Chat,104,12,2025-11-25
kara.yost@contoso.com,2025-11,Loop,Microsoft365,Loop,39,3,2025-11-16
kara.yost@contoso.com,2025-11,OneNote,Microsoft365,OneNote,35,10,2025-11-26
kara.yost@contoso.com,2025-11,SharePoint,Microsoft365,SharePoint,40,17,2025-11-27
kara.yost@contoso.com,2025-11,Edge,Microsoft365,Edge,52,8,2025-11-27
kyle.brown@contoso.com,2026-01,Teams,MicrosoftTeams,MicrosoftTeams,41,19,2026-01-27
kyle.brown@contoso.com,2026-01,Word,Microsoft365,Word,120,11,2026-01-24
kyle.brown@contoso.com,2026-01,Excel,Microsoft365,Excel,126,1,2026-01-13
kyle.brown@contoso.com,2026-01,Outlook,Microsoft365,Outlook,50,9,2026-01-23
kyle.brown@contoso.com,2026-01,PowerPoint,Microsoft365,PowerPoint,27,15,2026-01-27
kyle.brown@contoso.com,2026-01,Chat,Microsoft365,M365Chat,60,19,2026-01-27
kyle.brown@contoso.com,2026-01,Loop,Microsoft365,Loop,56,8,2026-01-24
kyle.brown@contoso.com,2026-01,OneNote,Microsoft365,OneNote,3,2,2026-01-19
kyle.brown@contoso.com,2026-01,SharePoint,Microsoft365,SharePoint,14,1,2026-01-13
kyle.brown@contoso.com,2026-01,Edge,Microsoft365,Edge,33,11,2026-01-26
kyle.brown@contoso.com,2026-03,Teams,MicrosoftTeams,MicrosoftTeams,72,1,2026-03-11
kyle.brown@contoso.com,2026-03,Word,Microsoft365,Word,75,9,2026-03-26
kyle.brown@contoso.com,2026-03,Excel,Microsoft365,Excel,170,12,2026-03-26
kyle.brown@contoso.com,2026-03,Outlook,Microsoft365,Outlook,186,18,2026-03-27
kyle.brown@contoso.com,2026-03,PowerPoint,Microsoft365,PowerPoint,22,15,2026-03-26
kyle.brown@contoso.com,2026-03,Chat,Microsoft365,M365Chat,28,10,2026-03-25
kyle.brown@contoso.com,2026-03,Loop,Microsoft365,Loop,5,3,2026-03-18
kyle.brown@contoso.com,2026-03,OneNote,Microsoft365,OneNote,18,10,2026-03-26
kyle.brown@contoso.com,2026-03,SharePoint,Microsoft365,SharePoint,42,21,2026-03-27
kyle.brown@contoso.com,2026-03,Edge,Microsoft365,Edge,5,2,2026-03-10
kyle.brown@contoso.com,2026-05,Teams,MicrosoftTeams,MicrosoftTeams,49,2,2026-05-25
kyle.brown@contoso.com,2026-05,Word,Microsoft365,Word,90,20,2026-05-27
kyle.brown@contoso.com,2026-05,Excel,Microsoft365,Excel,156,13,2026-05-25
kyle.brown@contoso.com,2026-05,Outlook,Microsoft365,Outlook,8,2,2026-05-19
kyle.brown@contoso.com,2026-05,PowerPoint,Microsoft365,PowerPoint,185,1,2026-05-06
kyle.brown@contoso.com,2026-05,Chat,Microsoft365,M365Chat,78,19,2026-05-27
kyle.brown@contoso.com,2026-05,Loop,Microsoft365,Loop,45,6,2026-05-27
kyle.brown@contoso.com,2026-05,OneNote,Microsoft365,OneNote,27,21,2026-05-27
kyle.brown@contoso.com,2026-05,SharePoint,Microsoft365,SharePoint,60,8,2026-05-25
kyle.brown@contoso.com,2026-05,Edge,Microsoft365,Edge,8,4,2026-05-19
kyle.brown@contoso.com,2025-12,Teams,MicrosoftTeams,MicrosoftTeams,171,21,2025-12-27
kyle.brown@contoso.com,2025-12,Word,Microsoft365,Word,196,22,2025-12-26
kyle.brown@contoso.com,2025-12,Excel,Microsoft365,Excel,196,5,2025-12-19
kyle.brown@contoso.com,2025-12,Outlook,Microsoft365,Outlook,92,13,2025-12-27
kyle.brown@contoso.com,2025-12,PowerPoint,Microsoft365,PowerPoint,77,20,2025-12-27
kyle.brown@contoso.com,2025-12,Chat,Microsoft365,M365Chat,70,21,2025-12-27
kyle.brown@contoso.com,2025-12,Loop,Microsoft365,Loop,2,2,2025-12-17
kyle.brown@contoso.com,2025-12,OneNote,Microsoft365,OneNote,59,21,2025-12-27
kyle.brown@contoso.com,2025-12,SharePoint,Microsoft365,SharePoint,1,1,2025-12-18
kyle.brown@contoso.com,2025-12,Edge,Microsoft365,Edge,59,1,2025-12-16
lena.mori@contoso.com,2026-03,Teams,MicrosoftTeams,MicrosoftTeams,178,10,2026-03-26
lena.mori@contoso.com,2026-03,Word,Microsoft365,Word,89,22,2026-03-27
lena.mori@contoso.com,2026-03,Excel,Microsoft365,Excel,200,19,2026-03-27
lena.mori@contoso.com,2026-03,Outlook,Microsoft365,Outlook,131,9,2026-03-23
lena.mori@contoso.com,2026-03,PowerPoint,Microsoft365,PowerPoint,116,13,2026-03-26
lena.mori@contoso.com,2026-03,Chat,Microsoft365,M365Chat,87,12,2026-03-27
lena.mori@contoso.com,2026-03,Loop,Microsoft365,Loop,2,1,2026-03-03
lena.mori@contoso.com,2026-03,OneNote,Microsoft365,OneNote,44,10,2026-03-27
lena.mori@contoso.com,2026-03,SharePoint,Microsoft365,SharePoint,58,5,2026-03-24
lena.mori@contoso.com,2026-03,Edge,Microsoft365,Edge,31,3,2026-03-26
lena.mori@contoso.com,2026-06,Teams,MicrosoftTeams,MicrosoftTeams,20,2,2026-06-23
lena.mori@contoso.com,2026-06,Word,Microsoft365,Word,8,4,2026-06-25
lena.mori@contoso.com,2026-06,Excel,Microsoft365,Excel,42,11,2026-06-25
lena.mori@contoso.com,2026-06,Outlook,Microsoft365,Outlook,106,11,2026-06-26
lena.mori@contoso.com,2026-06,PowerPoint,Microsoft365,PowerPoint,64,8,2026-06-26
lena.mori@contoso.com,2026-06,Chat,Microsoft365,M365Chat,67,17,2026-06-26
lena.mori@contoso.com,2026-06,Loop,Microsoft365,Loop,33,12,2026-06-20
lena.mori@contoso.com,2026-06,OneNote,Microsoft365,OneNote,17,3,2026-06-21
lena.mori@contoso.com,2026-06,SharePoint,Microsoft365,SharePoint,53,11,2026-06-27
lena.mori@contoso.com,2026-06,Edge,Microsoft365,Edge,47,18,2026-06-27
lena.mori@contoso.com,2025-11,Teams,MicrosoftTeams,MicrosoftTeams,100,13,2025-11-27
lena.mori@contoso.com,2025-11,Word,Microsoft365,Word,106,3,2025-11-26
lena.mori@contoso.com,2025-11,Excel,Microsoft365,Excel,171,7,2025-11-27
lena.mori@contoso.com,2025-11,Outlook,Microsoft365,Outlook,15,8,2025-11-26
lena.mori@contoso.com,2025-11,PowerPoint,Microsoft365,PowerPoint,60,18,2025-11-27
lena.mori@contoso.com,2025-11,Chat,Microsoft365,M365Chat,185,5,2025-11-25
lena.mori@contoso.com,2025-11,Loop,Microsoft365,Loop,22,21,2025-11-26
lena.mori@contoso.com,2025-11,OneNote,Microsoft365,OneNote,26,17,2025-11-25
lena.mori@contoso.com,2025-11,SharePoint,Microsoft365,SharePoint,48,20,2025-11-27
lena.mori@contoso.com,2025-11,Edge,Microsoft365,Edge,59,18,2025-11-27
lena.mori@contoso.com,2026-04,Teams,MicrosoftTeams,MicrosoftTeams,4,2,2026-04-18
lena.mori@contoso.com,2026-04,Word,Microsoft365,Word,53,15,2026-04-27
lena.mori@contoso.com,2026-04,Excel,Microsoft365,Excel,158,6,2026-04-27
lena.mori@contoso.com,2026-04,Outlook,Microsoft365,Outlook,156,15,2026-04-25
lena.mori@contoso.com,2026-04,PowerPoint,Microsoft365,PowerPoint,196,18,2026-04-26
lena.mori@contoso.com,2026-04,Chat,Microsoft365,M365Chat,173,7,2026-04-26
lena.mori@contoso.com,2026-04,Loop,Microsoft365,Loop,54,3,2026-04-16
lena.mori@contoso.com,2026-04,OneNote,Microsoft365,OneNote,43,5,2026-04-25
lena.mori@contoso.com,2026-04,SharePoint,Microsoft365,SharePoint,42,10,2026-04-27
lena.mori@contoso.com,2026-04,Edge,Microsoft365,Edge,16,12,2026-04-27
liam.beck@contoso.com,2025-12,Teams,MicrosoftTeams,MicrosoftTeams,198,20,2025-12-27
liam.beck@contoso.com,2025-12,Word,Microsoft365,Word,47,7,2025-12-25
liam.beck@contoso.com,2025-12,Excel,Microsoft365,Excel,9,7,2025-12-24
liam.beck@contoso.com,2025-12,Outlook,Microsoft365,Outlook,141,5,2025-12-25
liam.beck@contoso.com,2025-12,PowerPoint,Microsoft365,PowerPoint,99,2,2025-12-19
liam.beck@contoso.com,2025-12,Chat,Microsoft365,M365Chat,21,13,2025-12-26
liam.beck@contoso.com,2025-12,Loop,Microsoft365,Loop,40,10,2025-12-27
liam.beck@contoso.com,2025-12,OneNote,Microsoft365,OneNote,24,17,2025-12-26
liam.beck@contoso.com,2025-12,SharePoint,Microsoft365,SharePoint,4,3,2025-12-22
liam.beck@contoso.com,2025-12,Edge,Microsoft365,Edge,1,1,2025-12-01
liam.beck@contoso.com,2025-11,Teams,MicrosoftTeams,MicrosoftTeams,92,22,2025-11-27
liam.beck@contoso.com,2025-11,Word,Microsoft365,Word,8,2,2025-11-14
liam.beck@contoso.com,2025-11,Excel,Microsoft365,Excel,106,16,2025-11-26
liam.beck@contoso.com,2025-11,Outlook,Microsoft365,Outlook,159,17,2025-11-25
liam.beck@contoso.com,2025-11,PowerPoint,Microsoft365,PowerPoint,71,5,2025-11-26
liam.beck@contoso.com,2025-11,Chat,Microsoft365,M365Chat,65,7,2025-11-26
liam.beck@contoso.com,2025-11,Loop,Microsoft365,Loop,52,19,2025-11-26
liam.beck@contoso.com,2025-11,OneNote,Microsoft365,OneNote,21,11,2025-11-27
liam.beck@contoso.com,2025-11,SharePoint,Microsoft365,SharePoint,12,3,2025-11-22
liam.beck@contoso.com,2025-11,Edge,Microsoft365,Edge,33,7,2025-11-25
liam.beck@contoso.com,2026-06,Teams,MicrosoftTeams,MicrosoftTeams,127,17,2026-06-25
liam.beck@contoso.com,2026-06,Word,Microsoft365,Word,5,3,2026-06-24
liam.beck@contoso.com,2026-06,Excel,Microsoft365,Excel,55,7,2026-06-22
liam.beck@contoso.com,2026-06,Outlook,Microsoft365,Outlook,147,8,2026-06-22
liam.beck@contoso.com,2026-06,PowerPoint,Microsoft365,PowerPoint,193,17,2026-06-27
liam.beck@contoso.com,2026-06,Chat,Microsoft365,M365Chat,86,20,2026-06-27
liam.beck@contoso.com,2026-06,Loop,Microsoft365,Loop,13,10,2026-06-27
liam.beck@contoso.com,2026-06,OneNote,Microsoft365,OneNote,13,12,2026-06-26
liam.beck@contoso.com,2026-06,SharePoint,Microsoft365,SharePoint,7,4,2026-06-15
liam.beck@contoso.com,2026-06,Edge,Microsoft365,Edge,1,1,2026-06-22
mason.cruz@contoso.com,2025-09,Teams,MicrosoftTeams,MicrosoftTeams,64,12,2025-09-24
mason.cruz@contoso.com,2025-09,Word,Microsoft365,Word,185,19,2025-09-27
mason.cruz@contoso.com,2025-09,Excel,Microsoft365,Excel,32,5,2025-09-17
mason.cruz@contoso.com,2025-09,Outlook,Microsoft365,Outlook,3,3,2025-09-14
mason.cruz@contoso.com,2025-09,PowerPoint,Microsoft365,PowerPoint,199,14,2025-09-26
mason.cruz@contoso.com,2025-09,Chat,Microsoft365,M365Chat,113,7,2025-09-21
mason.cruz@contoso.com,2025-09,Loop,Microsoft365,Loop,4,1,2025-09-22
mason.cruz@contoso.com,2025-09,OneNote,Microsoft365,OneNote,45,17,2025-09-27
mason.cruz@contoso.com,2025-09,SharePoint,Microsoft365,SharePoint,39,18,2025-09-26
mason.cruz@contoso.com,2025-09,Edge,Microsoft365,Edge,57,11,2025-09-25
mason.cruz@contoso.com,2026-04,Teams,MicrosoftTeams,MicrosoftTeams,24,10,2026-04-26
mason.cruz@contoso.com,2026-04,Word,Microsoft365,Word,36,15,2026-04-26
mason.cruz@contoso.com,2026-04,Excel,Microsoft365,Excel,176,3,2026-04-11
mason.cruz@contoso.com,2026-04,Outlook,Microsoft365,Outlook,111,17,2026-04-27
